instanceType,vCpus,memorySizeInGiB,processorClockSpeedInGhz,spotLinuxHr,onDemandLinuxHr,storageTotalSizeInGB,speed_price_ratio,cpu_price_ratio,ram_price_ratio,comp_price_ratio,demand_spot_ratio,instanceFamilyName
inf1.6xlarge,24.0,48.0,2.5,0.2889,1.18,0.0,2.11864406779661,20.3389830508475,40.6779661016949,50.8474576271186,4.08445829006577,"Machine Learning ASIC Instances"
inf1.xlarge,4.0,8.0,2.5,0.0498,0.228,0.0,10.9649122807018,17.5438596491228,35.0877192982456,43.859649122807,4.57831325301205,"Machine Learning ASIC Instances"
inf2.24xlarge,96.0,384.0,3.6,1.2588,6.4906,0.0,0.554648260561427,14.7906202816381,59.1624811265523,53.246233013897,5.15618048935494,"Machine Learning ASIC Instances"
inf2.48xlarge,192.0,768.0,3.6,1.2981,12.9813,0.0,0.277321993945137,14.7905063437406,59.1620253749624,53.2458228374662,10.0002311070025,"Machine Learning ASIC Instances"
inf2.8xlarge,32.0,128.0,3.6,0.4262,1.9679,0.0,1.8293612480309,16.2609888713857,65.043955485543,58.5395599369887,4.61731581417175,"Machine Learning ASIC Instances"
inf2.xlarge,4.0,16.0,3.6,0.1257,0.7582,0.0,4.74808757583751,5.27565286204168,21.1026114481667,18.99235030335,6.03182179793158,"Machine Learning ASIC Instances"
is4gen.2xlarge,8.0,48.0,2.5,0.3177,1.1526,7500.0,2.16900919659899,6.94082942911678,41.6449765747007,17.3520735727919,3.62795089707271,"Storage optimized"
is4gen.4xlarge,16.0,96.0,2.5,0.6758,2.3052,15000.0,1.0845045982995,6.94082942911678,41.6449765747007,17.3520735727919,3.41106836342113,"Storage optimized"
is4gen.8xlarge,32.0,192.0,2.5,0.461,4.6104,30000.0,0.542252299149748,6.94082942911678,41.6449765747007,17.3520735727919,10.0008676789588,"Storage optimized"
is4gen.large,2.0,12.0,2.5,0.0752,0.2882,1875.0,8.67453157529493,6.93962526023595,41.6377515614157,17.3490631505899,3.83244680851064,"Storage optimized"
is4gen.medium,1.0,6.0,2.5,0.0144,0.1441,937.0,17.3490631505899,6.93962526023595,41.6377515614157,17.3490631505899,10.0069444444444,"Storage optimized"
is4gen.xlarge,4.0,24.0,2.5,0.1516,0.5763,3750.0,4.33801839319799,6.94082942911678,41.6449765747007,17.3520735727919,3.80145118733509,"Storage optimized"
m1.large,2.0,7.5,0.0,0.0361,0.175,840.0,0.0,11.4285714285714,42.8571428571429,0.0,4.84764542936288,"General purpose"
m1.medium,1.0,3.7,0.0,0.0089,0.087,410.0,0.0,11.4942528735632,42.5287356321839,0.0,9.7752808988764,"General purpose"
m1.small,1.0,1.7,0.0,0.0044,0.044,160.0,0.0,22.7272727272727,38.6363636363636,0.0,10.0,"General purpose"
m1.xlarge,4.0,15.0,0.0,0.0874,0.35,1680.0,0.0,11.4285714285714,42.8571428571429,0.0,4.0045766590389,"General purpose"
m2.2xlarge,4.0,34.2,0.0,0.0834,0.49,850.0,0.0,8.16326530612245,69.7959183673469,0.0,5.87529976019185,"Memory optimized"
m2.4xlarge,8.0,68.4,0.0,0.2304,0.98,1680.0,0.0,8.16326530612245,69.7959183673469,0.0,4.25347222222222,"Memory optimized"
m2.xlarge,2.0,17.1,0.0,0.0543,0.245,420.0,0.0,8.16326530612245,69.7959183673469,0.0,4.51197053406998,"Memory optimized"
m3.2xlarge,8.0,30.0,2.5,0.1632,0.532,160.0,4.69924812030075,15.0375939849624,56.390977443609,37.593984962406,3.25980392156863,"General purpose"
m3.large,2.0,7.5,2.5,0.0322,0.133,32.0,18.796992481203,15.0375939849624,56.390977443609,37.593984962406,4.1304347826087,"General purpose"
m3.medium,1.0,3.75,2.5,0.0104,0.067,4.0,37.3134328358209,14.9253731343284,55.9701492537313,37.3134328358209,6.44230769230769,"General purpose"
m3.xlarge,4.0,15.0,2.5,0.0787,0.266,80.0,9.3984962406015,15.0375939849624,56.390977443609,37.593984962406,3.37992376111817,"General purpose"
m4.10xlarge,40.0,160.0,2.4,0.4184,2.0,0.0,1.2,20.0,80.0,48.0,4.78011472275335,"General purpose"
m4.16xlarge,64.0,256.0,2.3,1.0341,3.2,0.0,0.71875,20.0,80.0,46.0,3.09447829030074,"General purpose"
m4.2xlarge,8.0,32.0,2.4,0.145,0.4,0.0,6.0,20.0,80.0,48.0,2.75862068965517,"General purpose"
m4.4xlarge,16.0,64.0,2.4,0.2243,0.8,0.0,3.0,20.0,80.0,48.0,3.56665180561748,"General purpose"
m4.large,2.0,8.0,2.4,0.0328,0.1,0.0,24.0,20.0,80.0,48.0,3.04878048780488,"General purpose"
m4.xlarge,4.0,16.0,2.4,0.0668,0.2,0.0,12.0,20.0,80.0,48.0,2.9940119760479,"General purpose"
m5.12xlarge,48.0,192.0,3.1,0.6153,2.304,0.0,1.34548611111111,20.8333333333333,83.3333333333333,64.5833333333333,3.74451487079473,"General purpose"
m5.16xlarge,64.0,256.0,3.1,0.7162,3.072,0.0,1.00911458333333,20.8333333333333,83.3333333333333,64.5833333333333,4.28930466350182,"General purpose"
m5.24xlarge,96.0,384.0,3.1,1.1174,4.608,0.0,0.672743055555556,20.8333333333333,83.3333333333333,64.5833333333333,4.12385895829604,"General purpose"
m5.2xlarge,8.0,32.0,3.1,0.1482,0.384,0.0,8.07291666666667,20.8333333333333,83.3333333333333,64.5833333333333,2.59109311740891,"General purpose"
m5.4xlarge,16.0,64.0,3.1,0.2767,0.768,0.0,4.03645833333333,20.8333333333333,83.3333333333333,64.5833333333333,2.77556920852909,"General purpose"
m5.8xlarge,32.0,128.0,3.1,0.4257,1.536,0.0,2.01822916666667,20.8333333333333,83.3333333333333,64.5833333333333,3.60817477096547,"General purpose"
m5.large,2.0,8.0,3.1,0.0294,0.096,0.0,32.2916666666667,20.8333333333333,83.3333333333333,64.5833333333333,3.26530612244898,"General purpose"
m5.metal,96.0,384.0,3.1,0.6023,4.608,0.0,0.672743055555556,20.8333333333333,83.3333333333333,64.5833333333333,7.65067242238087,"General purpose"
m5.xlarge,4.0,16.0,3.1,0.0632,0.192,0.0,16.1458333333333,20.8333333333333,83.3333333333333,64.5833333333333,3.0379746835443,"General purpose"
m5a.12xlarge,48.0,192.0,2.5,0.4774,2.064,0.0,1.21124031007752,23.2558139534884,93.0232558139535,58.1395348837209,4.3234185169669,"General purpose"
m5a.16xlarge,64.0,256.0,2.5,0.8935,2.752,0.0,0.90843023255814,23.2558139534884,93.0232558139535,58.1395348837209,3.0800223838836,"General purpose"
m5a.24xlarge,96.0,384.0,2.5,1.2779,4.128,0.0,0.60562015503876,23.2558139534884,93.0232558139535,58.1395348837209,3.23029971046248,"General purpose"
m5a.2xlarge,8.0,32.0,2.5,0.1586,0.344,0.0,7.26744186046512,23.2558139534884,93.0232558139535,58.1395348837209,2.16897856242119,"General purpose"
m5a.4xlarge,16.0,64.0,2.5,0.2746,0.688,0.0,3.63372093023256,23.2558139534884,93.0232558139535,58.1395348837209,2.50546249089585,"General purpose"
m5a.8xlarge,32.0,128.0,2.5,0.3643,1.376,0.0,1.81686046511628,23.2558139534884,93.0232558139535,58.1395348837209,3.77710678012627,"General purpose"
m5a.large,2.0,8.0,2.5,0.0295,0.086,0.0,29.0697674418605,23.2558139534884,93.0232558139535,58.1395348837209,2.91525423728814,"General purpose"
m5a.xlarge,4.0,16.0,2.5,0.0771,0.172,0.0,14.5348837209302,23.2558139534884,93.0232558139535,58.1395348837209,2.23086900129702,"General purpose"
m5ad.12xlarge,48.0,192.0,2.2,0.9039,2.472,1800.0,0.889967637540453,19.4174757281553,77.6699029126214,42.7184466019417,2.73481579820777,"General purpose"
m5ad.16xlarge,64.0,256.0,2.5,1.3276,3.296,2400.0,0.758495145631068,19.4174757281553,77.6699029126214,48.5436893203884,2.48267550467008,"General purpose"
m5ad.24xlarge,96.0,384.0,2.2,3.1286,4.944,3600.0,0.444983818770227,19.4174757281553,77.6699029126214,42.7184466019417,1.58025954100876,"General purpose"
m5ad.2xlarge,8.0,32.0,2.2,0.2549,0.412,300.0,5.33980582524272,19.4174757281553,77.6699029126214,42.7184466019417,1.61632012553943,"General purpose"
m5ad.4xlarge,16.0,64.0,2.2,0.4157,0.824,600.0,2.66990291262136,19.4174757281553,77.6699029126214,42.7184466019417,1.98219870098629,"General purpose"
m5ad.8xlarge,32.0,128.0,2.5,0.6994,1.648,1200.0,1.51699029126214,19.4174757281553,77.6699029126214,48.5436893203884,2.35630540463254,"General purpose"
m5ad.large,2.0,8.0,2.2,0.0416,0.103,75.0,21.3592233009709,19.4174757281553,77.6699029126214,42.7184466019417,2.47596153846154,"General purpose"
m5ad.xlarge,4.0,16.0,2.2,0.1097,0.206,150.0,10.6796116504854,19.4174757281553,77.6699029126214,42.7184466019417,1.87784867821331,"General purpose"
m5d.12xlarge,48.0,192.0,3.1,1.0477,2.712,1800.0,1.14306784660767,17.6991150442478,70.7964601769911,54.8672566371681,2.58852725016703,"General purpose"
m5d.16xlarge,64.0,256.0,3.1,1.3537,3.616,2400.0,0.857300884955752,17.6991150442478,70.7964601769911,54.8672566371681,2.67119745881658,"General purpose"
m5d.24xlarge,96.0,384.0,3.1,2.5878,5.424,3600.0,0.571533923303835,17.6991150442478,70.7964601769911,54.8672566371681,2.09598887085555,"General purpose"
m5d.2xlarge,8.0,32.0,3.1,0.2492,0.452,300.0,6.85840707964602,17.6991150442478,70.7964601769911,54.8672566371681,1.81380417335474,"General purpose"
m5d.4xlarge,16.0,64.0,3.1,0.3891,0.904,600.0,3.42920353982301,17.6991150442478,70.7964601769911,54.8672566371681,2.32331020303264,"General purpose"
m5d.8xlarge,32.0,128.0,3.1,0.7894,1.808,1200.0,1.7146017699115,17.6991150442478,70.7964601769911,54.8672566371681,2.29034709906258,"General purpose"
m5d.large,2.0,8.0,3.1,0.04,0.113,75.0,27.4336283185841,17.6991150442478,70.7964601769911,54.8672566371681,2.825,"General purpose"
m5d.metal,96.0,384.0,3.1,1.0981,5.424,3600.0,0.571533923303835,17.6991150442478,70.7964601769911,54.8672566371681,4.93944085238139,"General purpose"
m5d.xlarge,4.0,16.0,3.1,0.1004,0.226,150.0,13.716814159292,17.6991150442478,70.7964601769911,54.8672566371681,2.25099601593625,"General purpose"
m5dn.12xlarge,48.0,192.0,3.1,0.7399,3.264,1800.0,0.949754901960784,14.7058823529412,58.8235294117647,45.5882352941177,4.41140694688471,"General purpose"
m5dn.16xlarge,64.0,256.0,3.1,1.2458,4.352,2400.0,0.712316176470588,14.7058823529412,58.8235294117647,45.5882352941176,3.49333761438433,"General purpose"
m5dn.24xlarge,96.0,384.0,3.1,2.2529,6.528,3600.0,0.474877450980392,14.7058823529412,58.8235294117647,45.5882352941177,2.89759865062808,"General purpose"
m5dn.2xlarge,8.0,32.0,3.1,0.2446,0.544,300.0,5.69852941176471,14.7058823529412,58.8235294117647,45.5882352941176,2.22403924775143,"General purpose"
m5dn.4xlarge,16.0,64.0,3.1,0.4881,1.088,600.0,2.84926470588235,14.7058823529412,58.8235294117647,45.5882352941176,2.22905142388855,"General purpose"
m5dn.8xlarge,32.0,128.0,3.1,0.8762,2.176,1200.0,1.42463235294118,14.7058823529412,58.8235294117647,45.5882352941176,2.48345126683406,"General purpose"
m5dn.large,2.0,8.0,3.1,0.0392,0.136,75.0,22.7941176470588,14.7058823529412,58.8235294117647,45.5882352941176,3.46938775510204,"General purpose"
m5dn.metal,96.0,384.0,3.1,0.6528,6.528,3600.0,0.474877450980392,14.7058823529412,58.8235294117647,45.5882352941177,10.0,"General purpose"
m5dn.xlarge,4.0,16.0,3.1,0.0969,0.272,150.0,11.3970588235294,14.7058823529412,58.8235294117647,45.5882352941176,2.80701754385965,"General purpose"
m5n.12xlarge,48.0,192.0,3.1,1.1023,2.856,0.0,1.08543417366947,16.8067226890756,67.2268907563025,52.1008403361345,2.59094620339291,"General purpose"
m5n.16xlarge,64.0,256.0,3.1,1.3194,3.808,0.0,0.814075630252101,16.8067226890756,67.2268907563025,52.1008403361345,2.88616037592845,"General purpose"
m5n.24xlarge,96.0,384.0,3.1,1.7832,5.712,0.0,0.542717086834734,16.8067226890756,67.2268907563025,52.1008403361345,3.20323014804845,"General purpose"
m5n.2xlarge,8.0,32.0,3.1,0.2482,0.476,0.0,6.51260504201681,16.8067226890756,67.2268907563025,52.1008403361345,1.91780821917808,"General purpose"
m5n.4xlarge,16.0,64.0,3.1,0.4203,0.952,0.0,3.2563025210084,16.8067226890756,67.2268907563025,52.1008403361345,2.26504877468475,"General purpose"
m5n.8xlarge,32.0,128.0,3.1,0.8015,1.904,0.0,1.6281512605042,16.8067226890756,67.2268907563025,52.1008403361345,2.37554585152838,"General purpose"
m5n.large,2.0,8.0,3.1,0.0447,0.119,0.0,26.0504201680672,16.8067226890756,67.2268907563025,52.1008403361345,2.66219239373602,"General purpose"
m5n.metal,96.0,384.0,3.1,1.4486,5.712,0.0,0.542717086834734,16.8067226890756,67.2268907563025,52.1008403361345,3.94311749275162,"General purpose"
m5n.xlarge,4.0,16.0,3.1,0.0758,0.238,0.0,13.0252100840336,16.8067226890756,67.2268907563025,52.1008403361345,3.13984168865435,"General purpose"
m5zn.12xlarge,48.0,192.0,4.5,1.7569,3.9641,0.0,1.13518831512828,12.1086753613683,48.4347014454731,54.4890391261573,2.25630371677386,"General purpose"
m5zn.2xlarge,8.0,32.0,4.5,0.2613,0.6607,0.0,6.81095807476918,12.1083699107008,48.4334796428031,54.4876645981535,2.52851128970532,"General purpose"
m5zn.3xlarge,12.0,48.0,4.5,0.5562,0.991,0.0,4.54086781029263,12.108980827447,48.4359233097881,54.4904137235116,1.78173318950018,"General purpose"
m5zn.6xlarge,24.0,96.0,4.5,1.0055,1.982,0.0,2.27043390514632,12.108980827447,48.4359233097881,54.4904137235116,1.97115862754848,"General purpose"
m5zn.large,2.0,8.0,4.5,0.045,0.1652,0.0,27.2397094430993,12.1065375302663,48.4261501210654,54.4794188861985,3.67111111111111,"General purpose"
m5zn.metal,48.0,192.0,4.5,0.674,3.9641,0.0,1.13518831512828,12.1086753613683,48.4347014454731,54.4890391261573,5.88145400593472,"General purpose"
m5zn.xlarge,4.0,16.0,4.5,0.1515,0.3303,0.0,13.6239782016349,12.1102028458977,48.4408113835907,54.4959128065395,2.18019801980198,"General purpose"
m6a.12xlarge,48.0,192.0,3.6,0.5357,2.0736,0.0,1.73611111111111,23.1481481481481,92.5925925925926,83.3333333333333,3.87082322195259,"General purpose"
m6a.16xlarge,64.0,256.0,3.6,0.9981,2.7648,0.0,1.30208333333333,23.1481481481481,92.5925925925926,83.3333333333333,2.77006311992786,"General purpose"
m6a.24xlarge,96.0,384.0,3.6,0.8836,4.1472,0.0,0.868055555555556,23.1481481481481,92.5925925925926,83.3333333333333,4.6935264825713,"General purpose"
m6a.2xlarge,8.0,32.0,3.6,0.1625,0.3456,0.0,10.4166666666667,23.1481481481481,92.5925925925926,83.3333333333333,2.12676923076923,"General purpose"
m6a.32xlarge,128.0,512.0,3.6,1.368,5.5296,0.0,0.651041666666667,23.1481481481481,92.5925925925926,83.3333333333333,4.04210526315789,"General purpose"
m6a.48xlarge,192.0,768.0,3.6,1.3386,8.2944,0.0,0.434027777777778,23.1481481481481,92.5925925925926,83.3333333333333,6.19632451815329,"General purpose"
m6a.4xlarge,16.0,64.0,3.6,0.2727,0.6912,0.0,5.20833333333333,23.1481481481481,92.5925925925926,83.3333333333333,2.53465346534653,"General purpose"
m6a.8xlarge,32.0,128.0,3.6,0.4503,1.3824,0.0,2.60416666666667,23.1481481481481,92.5925925925926,83.3333333333333,3.06995336442372,"General purpose"
m6a.large,2.0,8.0,3.6,0.0289,0.0864,0.0,41.6666666666667,23.1481481481481,92.5925925925926,83.3333333333333,2.98961937716263,"General purpose"
m6a.metal,192.0,768.0,3.6,1.3622,8.2944,0.0,0.434027777777778,23.1481481481481,92.5925925925926,83.3333333333333,6.088973718984,"General purpose"
m6a.xlarge,4.0,16.0,3.6,0.0674,0.1728,0.0,20.8333333333333,23.1481481481481,92.5925925925926,83.3333333333333,2.56379821958457,"General purpose"
m6g.12xlarge,48.0,192.0,2.5,0.3854,1.848,0.0,1.35281385281385,25.974025974026,103.896103896104,64.9350649350649,4.79501816294759,"General purpose"
m6g.16xlarge,64.0,256.0,2.5,0.4465,2.464,0.0,1.01461038961039,25.974025974026,103.896103896104,64.9350649350649,5.51847704367301,"General purpose"
m6g.2xlarge,8.0,32.0,2.5,0.1037,0.308,0.0,8.11688311688312,25.974025974026,103.896103896104,64.9350649350649,2.97010607521697,"General purpose"
m6g.4xlarge,16.0,64.0,2.5,0.1909,0.616,0.0,4.05844155844156,25.974025974026,103.896103896104,64.9350649350649,3.22682032477737,"General purpose"
m6g.8xlarge,32.0,128.0,2.5,0.3439,1.232,0.0,2.02922077922078,25.974025974026,103.896103896104,64.9350649350649,3.5824367548706,"General purpose"
m6g.large,2.0,8.0,2.5,0.0208,0.077,0.0,32.4675324675325,25.974025974026,103.896103896104,64.9350649350649,3.70192307692308,"General purpose"
m6g.medium,1.0,4.0,2.5,0.0106,0.0385,0.0,64.9350649350649,25.974025974026,103.896103896104,64.9350649350649,3.63207547169811,"General purpose"
m6g.metal,64.0,256.0,2.5,0.3584,2.464,0.0,1.01461038961039,25.974025974026,103.896103896104,64.9350649350649,6.875,"General purpose"
m6g.xlarge,4.0,16.0,2.5,0.0354,0.154,0.0,16.2337662337662,25.974025974026,103.896103896104,64.9350649350649,4.35028248587571,"General purpose"
m6gd.12xlarge,48.0,192.0,2.5,0.6259,2.1696,2850.0,1.15228613569322,22.1238938053097,88.4955752212389,55.3097345132743,3.46636842946158,"General purpose"
m6gd.16xlarge,64.0,256.0,2.5,0.4559,2.8928,3800.0,0.864214601769912,22.1238938053097,88.4955752212389,55.3097345132743,6.34525115156833,"General purpose"
m6gd.2xlarge,8.0,32.0,2.5,0.142,0.3616,474.0,6.91371681415929,22.1238938053097,88.4955752212389,55.3097345132743,2.54647887323944,"General purpose"
m6gd.4xlarge,16.0,64.0,2.5,0.2502,0.7232,950.0,3.45685840707965,22.1238938053097,88.4955752212389,55.3097345132743,2.89048760991207,"General purpose"
m6gd.8xlarge,32.0,128.0,2.5,0.4512,1.4464,1900.0,1.72842920353982,22.1238938053097,88.4955752212389,55.3097345132743,3.20567375886525,"General purpose"
m6gd.large,2.0,8.0,2.5,0.027,0.0904,118.0,27.6548672566372,22.1238938053097,88.4955752212389,55.3097345132743,3.34814814814815,"General purpose"
m6gd.medium,1.0,4.0,2.5,0.0096,0.0452,59.0,55.3097345132743,22.1238938053097,88.4955752212389,55.3097345132743,4.70833333333333,"General purpose"
m6gd.metal,64.0,256.0,2.5,0.2893,2.8928,3800.0,0.864214601769912,22.1238938053097,88.4955752212389,55.3097345132743,9.99930867611476,"General purpose"
m6gd.xlarge,4.0,16.0,2.5,0.0881,0.1808,237.0,13.8274336283186,22.1238938053097,88.4955752212389,55.3097345132743,2.0522133938706,"General purpose"
m6i.12xlarge,48.0,192.0,3.5,0.5892,2.304,0.0,1.51909722222222,20.8333333333333,83.3333333333333,72.9166666666667,3.91038696537678,"General purpose"
m6i.16xlarge,64.0,256.0,3.5,0.7836,3.072,0.0,1.13932291666667,20.8333333333333,83.3333333333333,72.9166666666667,3.92036753445636,"General purpose"
m6i.24xlarge,96.0,384.0,3.5,1.2172,4.608,0.0,0.759548611111111,20.8333333333333,83.3333333333333,72.9166666666667,3.78573775879067,"General purpose"
m6i.2xlarge,8.0,32.0,3.5,0.1496,0.384,0.0,9.11458333333333,20.8333333333333,83.3333333333333,72.9166666666667,2.5668449197861,"General purpose"
m6i.32xlarge,128.0,512.0,3.5,1.2778,6.144,0.0,0.569661458333333,20.8333333333333,83.3333333333333,72.9166666666667,4.8082642041008,"General purpose"
m6i.4xlarge,16.0,64.0,3.5,0.2594,0.768,0.0,4.55729166666667,20.8333333333333,83.3333333333333,72.9166666666667,2.96067848882035,"General purpose"
m6i.8xlarge,32.0,128.0,3.5,0.4255,1.536,0.0,2.27864583333333,20.8333333333333,83.3333333333333,72.9166666666667,3.60987074030552,"General purpose"
m6i.large,2.0,8.0,3.5,0.0272,0.096,0.0,36.4583333333333,20.8333333333333,83.3333333333333,72.9166666666667,3.52941176470588,"General purpose"
m6i.metal,128.0,512.0,3.5,0.797,6.144,0.0,0.569661458333333,20.8333333333333,83.3333333333333,72.9166666666667,7.70890840652447,"General purpose"
m6i.xlarge,4.0,16.0,3.5,0.066,0.192,0.0,18.2291666666667,20.8333333333333,83.3333333333333,72.9166666666667,2.90909090909091,"General purpose"
m6id.12xlarge,48.0,192.0,3.5,0.3419,2.8476,2850.0,1.2291052114061,16.8563000421408,67.425200168563,58.9970501474926,8.32875109681193,"General purpose"
m6id.16xlarge,64.0,256.0,3.5,0.7002,3.7968,3800.0,0.921828908554572,16.8563000421407,67.425200168563,58.9970501474926,5.42245072836332,"General purpose"
m6id.24xlarge,96.0,384.0,3.5,1.1587,5.6952,5700.0,0.614552605703048,16.8563000421408,67.425200168563,58.9970501474926,4.91516354535255,"General purpose"
m6id.2xlarge,8.0,32.0,3.5,0.1868,0.4746,474.0,7.37463126843658,16.8563000421407,67.425200168563,58.9970501474926,2.5406852248394,"General purpose"
m6id.32xlarge,128.0,512.0,3.5,1.7371,7.5936,7600.0,0.460914454277286,16.8563000421407,67.425200168563,58.9970501474926,4.37142363709631,"General purpose"
m6id.4xlarge,16.0,64.0,3.5,0.2257,0.9492,950.0,3.68731563421829,16.8563000421407,67.425200168563,58.9970501474926,4.20558263181214,"General purpose"
m6id.8xlarge,32.0,128.0,3.5,0.4632,1.8984,1900.0,1.84365781710914,16.8563000421407,67.425200168563,58.9970501474926,4.09844559585492,"General purpose"
m6id.large,2.0,8.0,3.5,0.0343,0.1187,118.0,29.486099410278,16.849199663016,67.396798652064,58.972198820556,3.46064139941691,"General purpose"
m6id.metal,128.0,512.0,3.5,1.5164,7.5936,7600.0,0.460914454277286,16.8563000421407,67.425200168563,58.9970501474926,5.00764969664996,"General purpose"
m6id.xlarge,4.0,16.0,3.5,0.0823,0.2373,237.0,14.7492625368732,16.8563000421407,67.425200168563,58.9970501474926,2.88335358444714,"General purpose"
m6idn.12xlarge,48.0,192.0,3.5,1.306,3.8189,2850.0,0.916494278457147,12.5690643902694,50.2762575610778,43.9917253659431,2.92411944869832,"General purpose"
m6idn.16xlarge,64.0,256.0,3.5,1.8056,5.0918,3800.0,0.687379708551004,12.5692289563612,50.2769158254448,43.9923013472642,2.82000443066017,"General purpose"
m6idn.24xlarge,96.0,384.0,3.5,2.5368,7.6378,5700.0,0.458247139228574,12.5690643902694,50.2762575610778,43.9917253659431,3.01080100914538,"General purpose"
m6idn.2xlarge,8.0,32.0,3.5,0.3091,0.6365,474.0,5.49882168106834,12.5687352710134,50.2749410840534,43.9905734485467,2.05920414105467,"General purpose"
m6idn.32xlarge,128.0,512.0,3.5,3.3296,10.1837,7600.0,0.343686479373901,12.5691055313884,50.2764221255536,43.9918693598594,3.05853555982701,"General purpose"
m6idn.4xlarge,16.0,64.0,3.5,0.6895,1.273,950.0,2.74941084053417,12.5687352710134,50.2749410840534,43.9905734485467,1.84626540971719,"General purpose"
m6idn.8xlarge,32.0,128.0,3.5,0.9597,2.5459,1900.0,1.37475941710201,12.5692289563612,50.2769158254448,43.9923013472642,2.65280816921955,"General purpose"
m6idn.large,2.0,8.0,3.5,0.0445,0.1591,118.0,21.9987429289755,12.5707102451289,50.2828409805154,43.997485857951,3.5752808988764,"General purpose"
m6idn.metal,128.0,512.0,3.5,1.0184,10.1837,7600.0,0.343686479373901,12.5691055313884,50.2764221255536,43.9918693598594,9.99970542026709,"General purpose"
m6idn.xlarge,4.0,16.0,3.5,0.1301,0.3182,237.0,10.9993714644877,12.5707102451289,50.2828409805154,43.997485857951,2.44581091468101,"General purpose"
m6in.12xlarge,48.0,192.0,3.5,1.6224,3.3415,0.0,1.04743378722131,14.3648062247494,57.4592248989975,50.2768217866228,2.05960305719921,"General purpose"
m6in.16xlarge,64.0,256.0,3.5,1.9502,4.4554,0.0,0.785563585761099,14.3645912824887,57.4583651299547,50.2760694887103,2.28458619628756,"General purpose"
m6in.24xlarge,96.0,384.0,3.5,3.1815,6.683,0.0,0.523716893610654,14.3648062247494,57.4592248989975,50.2768217866228,2.1005814867201,"General purpose"
m6in.2xlarge,8.0,32.0,3.5,0.208,0.5569,0.0,6.28479080624888,14.3652361285689,57.4609445142755,50.278326449991,2.67740384615385,"General purpose"
m6in.32xlarge,128.0,512.0,3.5,2.8027,8.9107,0.0,0.392786200859641,14.3647524885811,57.4590099543246,50.276633710034,3.17932707746102,"General purpose"
m6in.4xlarge,16.0,64.0,3.5,0.5051,1.1138,0.0,3.14239540312444,14.3652361285689,57.4609445142755,50.278326449991,2.20510789942586,"General purpose"
m6in.8xlarge,32.0,128.0,3.5,1.1616,2.2277,0.0,1.5711271715222,14.3645912824887,57.4583651299547,50.2760694887103,1.91778581267218,"General purpose"
m6in.large,2.0,8.0,3.5,0.0438,0.1392,0.0,25.1436781609195,14.367816091954,57.4712643678161,50.2873563218391,3.17808219178082,"General purpose"
m6in.metal,128.0,512.0,3.5,2.4466,8.9107,0.0,0.392786200859641,14.3647524885811,57.4590099543246,50.276633710034,3.64207471593231,"General purpose"
m6in.xlarge,4.0,16.0,3.5,0.1034,0.2785,0.0,12.5673249551167,14.3626570915619,57.4506283662477,50.2692998204668,2.69342359767892,"General purpose"
m7a.12xlarge,48.0,192.0,3.7,0.6184,2.7821,0.0,1.32993062794292,17.2531540922325,69.01261636893,63.8366701412602,4.4988680465718,"General purpose"
m7a.16xlarge,64.0,256.0,3.7,0.6441,3.7094,0.0,0.997465897449722,17.2534641721033,69.0138566884132,63.8378174367822,5.75904362676603,"General purpose"
m7a.24xlarge,96.0,384.0,3.7,1.4125,5.5642,0.0,0.664965313971461,17.2531540922325,69.01261636893,63.8366701412602,3.93925663716814,"General purpose"
m7a.2xlarge,8.0,32.0,3.7,0.1558,0.4637,0.0,7.97929695924089,17.2525339659262,69.010135863705,63.8343756739271,2.97625160462131,"General purpose"
m7a.32xlarge,128.0,512.0,3.7,1.6883,7.4189,0.0,0.498726226259958,17.2532316111553,69.0129264446212,63.8369569612746,4.39430196055203,"General purpose"
m7a.48xlarge,192.0,768.0,3.7,2.0061,11.1283,0.0,0.332485644707637,17.2533091307747,69.0132365230988,63.8372437838664,5.54723094561587,"General purpose"
m7a.4xlarge,16.0,64.0,3.7,0.3617,0.9274,0.0,3.98964847962044,17.2525339659262,69.010135863705,63.8343756739271,2.56400331766657,"General purpose"
m7a.8xlarge,32.0,128.0,3.7,0.529,1.8547,0.0,1.99493179489944,17.2534641721033,69.0138566884132,63.8378174367822,3.50604914933837,"General purpose"
m7a.large,2.0,8.0,3.7,0.0337,0.1159,0.0,31.9240724762726,17.2562553925798,69.0250215703192,63.8481449525453,3.43916913946588,"General purpose"
m7a.medium,1.0,4.0,3.7,0.0162,0.058,0.0,63.7931034482759,17.2413793103448,68.9655172413793,63.7931034482759,3.58024691358025,"General purpose"
m7a.metal-48xl,192.0,768.0,3.7,1.5747,11.1283,0.0,0.332485644707637,17.2533091307747,69.0132365230988,63.8372437838664,7.06693338413666,"General purpose"
m7a.xlarge,4.0,16.0,3.7,0.068,0.2318,0.0,15.9620362381363,17.2562553925798,69.0250215703192,63.8481449525453,3.40882352941176,"General purpose"
m7g.12xlarge,48.0,192.0,2.6,0.4753,1.9584,0.0,1.32761437908497,24.5098039215686,98.0392156862745,63.7254901960784,4.12034504523459,"General purpose"
m7g.16xlarge,64.0,256.0,2.6,0.7026,2.6112,0.0,0.995710784313726,24.5098039215686,98.0392156862745,63.7254901960784,3.71648163962425,"General purpose"
